Sales,Date,Region
2425.0,2021-07-08,South
2375.0,2021-07-08,East
2170.0,2021-07-09,West
2015.0,2021-07-09,East
2105.0,2021-07-09,North
2240.0,2021-07-09,South
2040.0,2021-07-10,East
2195.0,2021-07-10,North
2440.0,2021-07-10,South
2260.0,2021-07-10,West
2395.0,2021-07-11,West
2260.0,2021-07-11,East
2200.0,2021-07-11,South
2170.0,2021-07-11,North
2010.0,2021-07-12,North
2005.0,2021-07-12,South
2250.0,2021-07-12,East
2010.0,2021-07-12,West
2265.0,2021-07-13,East
2020.0,2021-07-13,West
2145.0,2021-07-13,North
2105.0,2021-07-13,South
2295.0,2021-07-14,North
2330.0,2021-07-14,South
2280.0,2021-07-14,East
2045.0,2021-07-14,West
2305.0,2021-07-15,West
2375.0,2021-07-15,North
2370.0,2021-07-15,South
2255.0,2021-07-15,East
2035.0,2021-07-16,East
2155.0,2021-07-16,West
2440.0,2021-07-16,North
2020.0,2021-07-16,South
2145.0,2021-07-17,North
2080.0,2021-07-17,South
2345.0,2021-07-17,East
2230.0,2021-07-17,West
2375.0,2021-07-18,North
2165.0,2021-07-18,South
2175.0,2021-07-18,East
2385.0,2021-07-18,West
2205.0,2021-07-19,West
2040.0,2021-07-19,East
2295.0,2021-07-19,North
2170.0,2021-07-19,South
2435.0,2021-07-20,North
2380.0,2021-07-20,South
2445.0,2021-07-20,East
2390.0,2021-07-20,West
2200.0,2021-07-21,East
2115.0,2021-07-21,North
2275.0,2021-07-21,South
2305.0,2021-07-21,West
2450.0,2021-07-22,West
2205.0,2021-07-22,East
2140.0,2021-07-22,South
2280.0,2021-07-22,North
2060.0,2021-07-23,North
2200.0,2021-07-23,South
2390.0,2021-07-23,East
2075.0,2021-07-23,West
2015.0,2021-07-24,North
2235.0,2021-07-24,South
2360.0,2021-07-24,East
2125.0,2021-07-24,West
2280.0,2021-07-25,West
2155.0,2021-07-25,East
2235.0,2021-07-25,North
2450.0,2021-07-25,South
2285.0,2021-07-26,North
2395.0,2021-07-26,South
2360.0,2021-07-26,East
2290.0,2021-07-26,West
2440.0,2021-07-27,North
2315.0,2021-07-27,South
2080.0,2021-07-27,East
2450.0,2021-07-27,West
2425.0,2021-07-28,West
2010.0,2021-07-28,East
2165.0,2021-07-28,North
2385.0,2021-07-28,South
2125.0,2021-07-29,North
2125.0,2021-07-29,South
2235.0,2021-07-29,East
2360.0,2021-07-29,West
2245.0,2021-07-30,West
2005.0,2021-07-30,North
2200.0,2021-07-30,South
2155.0,2021-07-30,East
2145.0,2021-07-31,West
2150.0,2021-07-31,East
2220.0,2021-07-31,North
2225.0,2021-07-31,South
2055.0,2021-08-01,East
2070.0,2021-08-01,North
2265.0,2021-08-01,South
2165.0,2021-08-01,West
2490.0,2021-08-02,West
2200.0,2021-08-02,East
2275.0,2021-08-02,South
2280.0,2021-08-02,North
2350.0,2021-08-03,North
2075.0,2021-08-03,South
2250.0,2021-08-03,East
2315.0,2021-08-03,West
2450.0,2021-08-04,East
2010.0,2021-08-04,West
2480.0,2021-08-04,North
2070.0,2021-08-04,South
2420.0,2021-08-05,North
2215.0,2021-08-05,South
2130.0,2021-08-05,East
2065.0,2021-08-05,West
2295.0,2021-08-06,West
2060.0,2021-08-06,North
2050.0,2021-08-06,South
2470.0,2021-08-06,East
2310.0,2021-08-07,East
2415.0,2021-08-07,West
2230.0,2021-08-07,North
2030.0,2021-08-07,South
2480.0,2021-08-08,North
2230.0,2021-08-08,South
2360.0,2021-08-08,East
2400.0,2021-08-08,West
2165.0,2021-08-09,North
2385.0,2021-08-09,South
2240.0,2021-08-09,East
2060.0,2021-08-09,West
2375.0,2021-08-10,West
2075.0,2021-08-10,East
2180.0,2021-08-10,South
2295.0,2021-08-10,North
2250.0,2021-08-11,North
2250.0,2021-08-11,South
2345.0,2021-08-11,East
2080.0,2021-08-11,West
2070.0,2021-08-12,West
2495.0,2021-08-12,North
2100.0,2021-08-12,South
2430.0,2021-08-12,East
2480.0,2021-08-13,East
2425.0,2021-08-13,West
2285.0,2021-08-13,North
2235.0,2021-08-13,South
2330.0,2021-08-14,East
2020.0,2021-08-14,West
2095.0,2021-08-14,North
2135.0,2021-08-14,South
2485.0,2021-08-15,West
2470.0,2021-08-15,East
2140.0,2021-08-15,South
2060.0,2021-08-15,North
2040.0,2021-08-16,North
2155.0,2021-08-16,South
2120.0,2021-08-16,East
2135.0,2021-08-16,West
2360.0,2021-08-17,East
2175.0,2021-08-17,West
2395.0,2021-08-17,North
2475.0,2021-08-17,South
2490.0,2021-08-18,North
2075.0,2021-08-18,South
2325.0,2021-08-18,East
2445.0,2021-08-18,West
2495.0,2021-08-19,West
2080.0,2021-08-19,North
2370.0,2021-08-19,South
2225.0,2021-08-19,East
2315.0,2021-08-20,East
2170.0,2021-08-20,West
2160.0,2021-08-20,North
2195.0,2021-08-20,South
2230.0,2021-08-21,North
2095.0,2021-08-21,South
2050.0,2021-08-21,East
2490.0,2021-08-21,West
2095.0,2021-08-22,North
2180.0,2021-08-22,South
2075.0,2021-08-22,East
2475.0,2021-08-22,West
2155.0,2021-08-23,West
2210.0,2021-08-23,East
2000.0,2021-08-23,South
2020.0,2021-08-23,North
2215.0,2021-08-24,North
2475.0,2021-08-24,South
2265.0,2021-08-24,East
2030.0,2021-08-24,West
2150.0,2021-08-25,West
2020.0,2021-08-25,North
2240.0,2021-08-25,South
2000.0,2021-08-25,East
2470.0,2021-08-26,East
2150.0,2021-08-26,West
2370.0,2021-08-26,North
2180.0,2021-08-26,South
2170.0,2021-08-27,North
2260.0,2021-08-27,South
2140.0,2021-08-27,East
2045.0,2021-08-27,West
2490.0,2021-08-28,North
2320.0,2021-08-28,South
2230.0,2021-08-28,East
2440.0,2021-08-28,West
2365.0,2021-08-29,West
2445.0,2021-08-29,East
2185.0,2021-08-29,North
2350.0,2021-08-29,South
2065.0,2021-08-30,North
2015.0,2021-08-30,South
2160.0,2021-08-30,East
2300.0,2021-08-30,West
2045.0,2021-08-31,North
2440.0,2021-08-31,South
2165.0,2021-08-31,East
2180.0,2021-08-31,West
2495.0,2021-09-01,West
2120.0,2021-09-01,East
2240.0,2021-09-01,South
2330.0,2021-09-01,North
2080.0,2021-09-02,North
2415.0,2021-09-02,South
2085.0,2021-09-02,East
2400.0,2021-09-02,West
2270.0,2021-09-03,West
2255.0,2021-09-03,North
2245.0,2021-09-03,South
2020.0,2021-09-03,East
2135.0,2021-09-04,West
2020.0,2021-09-04,East
2165.0,2021-09-04,South
2395.0,2021-09-04,North
2255.0,2021-09-05,West
2330.0,2021-09-05,North
2290.0,2021-09-05,South
2045.0,2021-09-05,East
2335.0,2021-09-06,East
2300.0,2021-09-06,West
2345.0,2021-09-06,North
2185.0,2021-09-06,South
2335.0,2021-09-07,West
2270.0,2021-09-07,East
2040.0,2021-09-07,North
2055.0,2021-09-07,South
2425.0,2021-09-08,North
2445.0,2021-09-08,South
2480.0,2021-09-08,East
2480.0,2021-09-08,West
2000.0,2021-09-09,North
2075.0,2021-09-09,South
2345.0,2021-09-09,East
2245.0,2021-09-09,West
2375.0,2021-09-10,West
2015.0,2021-09-10,East
2070.0,2021-09-10,North
2365.0,2021-09-10,South
2295.0,2021-09-11,West
2270.0,2021-09-11,North
2015.0,2021-09-11,South
2000.0,2021-09-11,East
2450.0,2021-09-12,East
2205.0,2021-09-12,West
2435.0,2021-09-12,North
2485.0,2021-09-12,South
2415.0,2021-09-13,West
2490.0,2021-09-13,East
2415.0,2021-09-13,North
2440.0,2021-09-13,South
2260.0,2021-09-14,North
2385.0,2021-09-14,South
2280.0,2021-09-14,East
2210.0,2021-09-14,West
2105.0,2021-09-15,South
2070.0,2021-09-15,North
2425.0,2021-09-15,East
2265.0,2021-09-15,West
2455.0,2021-09-16,West
2115.0,2021-09-16,East
2190.0,2021-09-16,North
2110.0,2021-09-16,South
2270.0,2021-09-17,North
2350.0,2021-09-17,South
2365.0,2021-09-17,East
2270.0,2021-09-17,West
2425.0,2021-09-18,East
2290.0,2021-09-18,West
2500.0,2021-09-18,South
2200.0,2021-09-18,North
2460.0,2021-09-19,North
2185.0,2021-09-19,South
2390.0,2021-09-19,East
2175.0,2021-09-19,West
2225.0,2021-09-20,West
2480.0,2021-09-20,North
2385.0,2021-09-20,South
2150.0,2021-09-20,East
2295.0,2021-09-21,West
2445.0,2021-09-21,East
2395.0,2021-09-21,North
2395.0,2021-09-21,South
2310.0,2021-09-22,East
2285.0,2021-09-22,North
2095.0,2021-09-22,South
2120.0,2021-09-22,West
2475.0,2021-09-23,West
2485.0,2021-09-23,East
2390.0,2021-09-23,South
2075.0,2021-09-23,North
2225.0,2021-09-24,North
2325.0,2021-09-24,South
2195.0,2021-09-24,East
2410.0,2021-09-24,West
2345.0,2021-09-25,East
2400.0,2021-09-25,West
2285.0,2021-09-25,North
2000.0,2021-09-25,South
2260.0,2021-09-26,North
2300.0,2021-09-26,South
2150.0,2021-09-26,East
2200.0,2021-09-26,West
2115.0,2021-09-27,West
2140.0,2021-09-27,North
2365.0,2021-09-27,South
2090.0,2021-09-27,East
2435.0,2021-09-28,East
2115.0,2021-09-28,West
2070.0,2021-09-28,North
2085.0,2021-09-28,South
2140.0,2021-09-29,East
2240.0,2021-09-29,West
2340.0,2021-09-29,North
2225.0,2021-09-29,South
2425.0,2021-09-30,West
2020.0,2021-09-30,East
2000.0,2021-09-30,North
2175.0,2021-09-30,South
2350.0,2021-10-01,North
2215.0,2021-10-01,South
2345.0,2021-10-01,East
2360.0,2021-10-01,West
2370.0,2021-10-02,North
2180.0,2021-10-02,South
2000.0,2021-10-02,East
2235.0,2021-10-02,West
2165.0,2021-10-03,West
2165.0,2021-10-03,East
2055.0,2021-10-03,North
2265.0,2021-10-03,South
2135.0,2021-10-04,North
2395.0,2021-10-04,South
2240.0,2021-10-04,East
2295.0,2021-10-04,West
2425.0,2021-10-05,North
2255.0,2021-10-05,South
2145.0,2021-10-05,East
2000.0,2021-10-05,West
2405.0,2021-10-06,West
2120.0,2021-10-06,East
2090.0,2021-10-06,North
2390.0,2021-10-06,South
2370.0,2021-10-07,North
2080.0,2021-10-07,South
2160.0,2021-10-07,East
2270.0,2021-10-07,West
2045.0,2021-10-08,West
2455.0,2021-10-08,North
2360.0,2021-10-08,South
2085.0,2021-10-08,East
2025.0,2021-10-09,West
2065.0,2021-10-09,East
2260.0,2021-10-09,North
2300.0,2021-10-09,South
2335.0,2021-10-10,East
2400.0,2021-10-10,North
2255.0,2021-10-10,South
2460.0,2021-10-10,West
2205.0,2021-10-11,West
2195.0,2021-10-11,East
2230.0,2021-10-11,South
2120.0,2021-10-11,North
2105.0,2021-10-12,North
2105.0,2021-10-12,South
2065.0,2021-10-12,East
2005.0,2021-10-12,West
2125.0,2021-10-13,East
2410.0,2021-10-13,West
2205.0,2021-10-13,North
2495.0,2021-10-13,South
2320.0,2021-10-14,North
2010.0,2021-10-14,South
2330.0,2021-10-14,East
2275.0,2021-10-14,West
2090.0,2021-10-15,West
2305.0,2021-10-15,North
2425.0,2021-10-15,South
2310.0,2021-10-15,East
2395.0,2021-10-16,East
2090.0,2021-10-16,West
2485.0,2021-10-16,North
2415.0,2021-10-16,South
2010.0,2021-10-17,North
2085.0,2021-10-17,South
2250.0,2021-10-17,East
2450.0,2021-10-17,West
2230.0,2021-10-18,North
2310.0,2021-10-18,South
2005.0,2021-10-18,East
2025.0,2021-10-18,West
2395.0,2021-10-19,West
2220.0,2021-10-19,East
2085.0,2021-10-19,North
2275.0,2021-10-19,South
2070.0,2021-10-20,North
2210.0,2021-10-20,South
2290.0,2021-10-20,East
2380.0,2021-10-20,West
2015.0,2021-10-21,East
2475.0,2021-10-21,North
2175.0,2021-10-21,South
2115.0,2021-10-21,West
2345.0,2021-10-22,West
2180.0,2021-10-22,East
2400.0,2021-10-22,South
2030.0,2021-10-22,North
2485.0,2021-10-23,North
2225.0,2021-10-23,South
2095.0,2021-10-23,East
2350.0,2021-10-23,West
2315.0,2021-10-24,North
2155.0,2021-10-24,South
2305.0,2021-10-24,East
2250.0,2021-10-24,West
2270.0,2021-10-25,West
2255.0,2021-10-25,East
2470.0,2021-10-25,North
2135.0,2021-10-25,South
2410.0,2021-10-26,North
2490.0,2021-10-26,South
2250.0,2021-10-26,East
2220.0,2021-10-26,West
2145.0,2021-10-27,North
2145.0,2021-10-27,South
2450.0,2021-10-27,East
2090.0,2021-10-27,West
2300.0,2021-10-28,West
2315.0,2021-10-28,East
2165.0,2021-10-28,North
2355.0,2021-10-28,South
2225.0,2021-10-29,North
2175.0,2021-10-29,South
2435.0,2021-10-29,East
2035.0,2021-10-29,West
2470.0,2021-10-30,West
2430.0,2021-10-30,North
2180.0,2021-10-30,South
2060.0,2021-10-30,East
2120.0,2021-10-31,West
2395.0,2021-10-31,East
2400.0,2021-10-31,North
2220.0,2021-10-31,South
2415.0,2021-11-01,East
2080.0,2021-11-01,North
2445.0,2021-11-01,South
2355.0,2021-11-01,West
2025.0,2021-11-02,West
2195.0,2021-11-02,East
2120.0,2021-11-02,South
2405.0,2021-11-02,North
2305.0,2021-11-03,North
2035.0,2021-11-03,South
2085.0,2021-11-03,East
2285.0,2021-11-03,West
2105.0,2021-11-04,East
2085.0,2021-11-04,West
2205.0,2021-11-04,North
2155.0,2021-11-04,South
2475.0,2021-11-05,North
2425.0,2021-11-05,South
2330.0,2021-11-05,East
2205.0,2021-11-05,West
2065.0,2021-11-06,West
2235.0,2021-11-06,North
2050.0,2021-11-06,South
2455.0,2021-11-06,East
2215.0,2021-11-07,East
2275.0,2021-11-07,West
2210.0,2021-11-07,North
2065.0,2021-11-07,South
2005.0,2021-11-08,North
2120.0,2021-11-08,South
2140.0,2021-11-08,East
2260.0,2021-11-08,West
2165.0,2021-11-09,North
2000.0,2021-11-09,South
2435.0,2021-11-09,East
2250.0,2021-11-09,West
2365.0,2021-11-10,West
2025.0,2021-11-10,East
2090.0,2021-11-10,South
2485.0,2021-11-10,North
2150.0,2021-11-11,North
2160.0,2021-11-11,South
2035.0,2021-11-11,East
2445.0,2021-11-11,West
2490.0,2021-11-12,West
2350.0,2021-11-12,North
2130.0,2021-11-12,South
2045.0,2021-11-12,East
2210.0,2021-11-13,South
2345.0,2021-11-13,East
2315.0,2021-11-13,North
2285.0,2021-11-13,West
2485.0,2021-11-14,West
2495.0,2021-11-14,East
2190.0,2021-11-14,South
2225.0,2021-11-14,North
2105.0,2021-11-15,North
2425.0,2021-11-15,South
2155.0,2021-11-15,East
2495.0,2021-11-15,West
2485.0,2021-11-16,North
2225.0,2021-11-16,South
2315.0,2021-11-16,East
2300.0,2021-11-16,West
2025.0,2021-11-17,West
2290.0,2021-11-17,East
2165.0,2021-11-17,North
2240.0,2021-11-17,South
2080.0,2021-11-18,North
2325.0,2021-11-18,South
2105.0,2021-11-18,East
2245.0,2021-11-18,West
2180.0,2021-11-19,North
2180.0,2021-11-19,South
2345.0,2021-11-19,East
2435.0,2021-11-19,West
2040.0,2021-11-20,West
2460.0,2021-11-20,East
2490.0,2021-11-20,North
2160.0,2021-11-20,South
2010.0,2021-11-21,North
2440.0,2021-11-21,South
2190.0,2021-11-21,East
2365.0,2021-11-21,West
2075.0,2021-11-22,West
2145.0,2021-11-22,North
2420.0,2021-11-22,South
2200.0,2021-11-22,East
2220.0,2021-11-23,West
2280.0,2021-11-23,East
2075.0,2021-11-23,North
2450.0,2021-11-23,South
2020.0,2021-11-24,East
2410.0,2021-11-24,North
2015.0,2021-11-24,South
2060.0,2021-11-24,West
2285.0,2021-11-25,West
2445.0,2021-11-25,East
2485.0,2021-11-25,South
2410.0,2021-11-25,North
2490.0,2021-11-26,North
2215.0,2021-11-26,South
2015.0,2021-11-26,East
2070.0,2021-11-26,West
2145.0,2021-11-27,East
2370.0,2021-11-27,West
2170.0,2021-11-27,North
2235.0,2021-11-27,South
2035.0,2021-11-28,North
2335.0,2021-11-28,South
2390.0,2021-11-28,East
2500.0,2021-11-28,West
2275.0,2021-11-29,West
2180.0,2021-11-29,North
2495.0,2021-11-29,South
2170.0,2021-11-29,East
2480.0,2021-11-30,East
2390.0,2021-11-30,West
2265.0,2021-11-30,North
2035.0,2021-11-30,South
2415.0,2021-12-01,North
2275.0,2021-12-01,South
2100.0,2021-12-01,East
2105.0,2021-12-01,West
2330.0,2021-12-02,North
2170.0,2021-12-02,South
2460.0,2021-12-02,East
2200.0,2021-12-02,West
2245.0,2021-12-03,West
2125.0,2021-12-03,East
2350.0,2021-12-03,South
2225.0,2021-12-03,North
2025.0,2021-12-04,North
2010.0,2021-12-04,South
2005.0,2021-12-04,East
2455.0,2021-12-04,West
2265.0,2021-12-05,West
2130.0,2021-12-05,North
2445.0,2021-12-05,South
2190.0,2021-12-05,East
2200.0,2021-12-06,East
2200.0,2021-12-06,West
2380.0,2021-12-06,North
2235.0,2021-12-06,South
2090.0,2021-12-07,North
2165.0,2021-12-07,South
2300.0,2021-12-07,East
2400.0,2021-12-07,West
2375.0,2021-12-08,East
2080.0,2021-12-08,West
2135.0,2021-12-08,North
2315.0,2021-12-08,South
2270.0,2021-12-09,North
2430.0,2021-12-09,South
2335.0,2021-12-09,East
2065.0,2021-12-09,West
2305.0,2021-12-10,West
2235.0,2021-12-10,North
2375.0,2021-12-10,South
2400.0,2021-12-10,East
2435.0,2021-12-11,East
2165.0,2021-12-11,West
2310.0,2021-12-11,North
2155.0,2021-12-11,South
2225.0,2021-12-12,North
2055.0,2021-12-12,South
2235.0,2021-12-12,East
2295.0,2021-12-12,West
2040.0,2021-12-13,North
2320.0,2021-12-13,South
2110.0,2021-12-13,East
2180.0,2021-12-13,West
2335.0,2021-12-14,West
2370.0,2021-12-14,East
2420.0,2021-12-14,South
2360.0,2021-12-14,North
2485.0,2021-12-15,North
2495.0,2021-12-15,South
2365.0,2021-12-15,East
2155.0,2021-12-15,West
2290.0,2021-12-16,West
2385.0,2021-12-16,North
2385.0,2021-12-16,South
2435.0,2021-12-16,East
2090.0,2021-12-17,East
2370.0,2021-12-17,West
2210.0,2021-12-17,North
2085.0,2021-12-17,South
2145.0,2021-12-18,North
2210.0,2021-12-18,South
2380.0,2021-12-18,East
2455.0,2021-12-18,West
2270.0,2021-12-19,North
2040.0,2021-12-19,South
2180.0,2021-12-19,East
2500.0,2021-12-19,West
2180.0,2021-12-20,West
2250.0,2021-12-20,East
2115.0,2021-12-20,North
2325.0,2021-12-20,South
2330.0,2021-12-21,North
2075.0,2021-12-21,South
2355.0,2021-12-21,East
2355.0,2021-12-21,West
2205.0,2021-12-22,North
2155.0,2021-12-22,South
2010.0,2021-12-22,East
2005.0,2021-12-22,West
2115.0,2021-12-23,West
2205.0,2021-12-23,East
2265.0,2021-12-23,South
2410.0,2021-12-23,North
2050.0,2021-12-24,North
2135.0,2021-12-24,South
2440.0,2021-12-24,East
2360.0,2021-12-24,West
2290.0,2021-12-25,West
2405.0,2021-12-25,North
2115.0,2021-12-25,South
2085.0,2021-12-25,East
2310.0,2021-12-26,West
2450.0,2021-12-26,East
2460.0,2021-12-26,South
2245.0,2021-12-26,North
2015.0,2021-12-27,West
2370.0,2021-12-27,North
2040.0,2021-12-27,South
2415.0,2021-12-27,East
2415.0,2021-12-28,East
2295.0,2021-12-28,West
2245.0,2021-12-28,North
2120.0,2021-12-28,South
2285.0,2021-12-29,East
2395.0,2021-12-29,West
2445.0,2021-12-29,North
2215.0,2021-12-29,South
2435.0,2021-12-30,North
2400.0,2021-12-30,South
2260.0,2021-12-30,East
2315.0,2021-12-30,West
2315.0,2021-12-31,North
2175.0,2021-12-31,South
2295.0,2021-12-31,East
2055.0,2021-12-31,West
2170.0,2022-01-01,West
2190.0,2022-01-01,East
2130.0,2022-01-01,North
2480.0,2022-01-01,South
2160.0,2022-01-02,North
2120.0,2022-01-02,South
2110.0,2022-01-02,East
2080.0,2022-01-02,West
2050.0,2022-01-03,North
2150.0,2022-01-03,South
2440.0,2022-01-03,East
2055.0,2022-01-03,West
2005.0,2022-01-04,West
2010.0,2022-01-04,East
2405.0,2022-01-04,North
2020.0,2022-01-04,South
2480.0,2022-01-05,North
2360.0,2022-01-05,South
2025.0,2022-01-05,East
2275.0,2022-01-05,West
2205.0,2022-01-06,West
2245.0,2022-01-06,North
2060.0,2022-01-06,South
2290.0,2022-01-06,East
2065.0,2022-01-07,North
2050.0,2022-01-07,South
2180.0,2022-01-07,East
2135.0,2022-01-07,West
2070.0,2022-01-08,East
2395.0,2022-01-08,West
2370.0,2022-01-08,North
2245.0,2022-01-08,South
2335.0,2022-01-09,East
2250.0,2022-01-09,West
2490.0,2022-01-09,North
2105.0,2022-01-09,South
2315.0,2022-01-10,West
2370.0,2022-01-10,East
2240.0,2022-01-10,North
2090.0,2022-01-10,South
2000.0,2022-01-11,North
2075.0,2022-01-11,South
2305.0,2022-01-11,East
2145.0,2022-01-11,West
2050.0,2022-01-12,North
2260.0,2022-01-12,South
2095.0,2022-01-12,East
2500.0,2022-01-12,West
2485.0,2022-01-13,East
2180.0,2022-01-13,West
2260.0,2022-01-13,North
2365.0,2022-01-13,South
2245.0,2022-01-14,North
2225.0,2022-01-14,South
2080.0,2022-01-14,East
2250.0,2022-01-14,West
2120.0,2022-01-15,West
2130.0,2022-01-15,East
2145.0,2022-01-15,South
2115.0,2022-01-15,North
2150.0,2022-01-16,West
2290.0,2022-01-16,East
2315.0,2022-01-16,North
2410.0,2022-01-16,South
2295.0,2022-01-17,North
2015.0,2022-01-17,South
2070.0,2022-01-17,East
2095.0,2022-01-17,West
2095.0,2022-01-18,West
2045.0,2022-01-18,North
2125.0,2022-01-18,South
2085.0,2022-01-18,East
2200.0,2022-01-19,West
2040.0,2022-01-19,East
2295.0,2022-01-19,North
2265.0,2022-01-19,South
2160.0,2022-01-20,East
2415.0,2022-01-20,North
2435.0,2022-01-20,South
2210.0,2022-01-20,West
2380.0,2022-01-21,East
2360.0,2022-01-21,West
2405.0,2022-01-21,South
2295.0,2022-01-21,North
2080.0,2022-01-22,North
2220.0,2022-01-22,South
2495.0,2022-01-22,East
2500.0,2022-01-22,West
2445.0,2022-01-23,West
2170.0,2022-01-23,North
2135.0,2022-01-23,South
2205.0,2022-01-23,East
2410.0,2022-01-24,West
2370.0,2022-01-24,East
2195.0,2022-01-24,North
2375.0,2022-01-24,South
2480.0,2022-01-25,West
2470.0,2022-01-25,North
2370.0,2022-01-25,South
2110.0,2022-01-25,East
2075.0,2022-01-26,East
2485.0,2022-01-26,West
2085.0,2022-01-26,North
2320.0,2022-01-26,South
2435.0,2022-01-27,West
2055.0,2022-01-27,East
2165.0,2022-01-27,North
2400.0,2022-01-27,South
2380.0,2022-01-28,North
2410.0,2022-01-28,South
2240.0,2022-01-28,East
2450.0,2022-01-28,West
2380.0,2022-01-29,West
2190.0,2022-01-29,North
2345.0,2022-01-29,South
2290.0,2022-01-29,East
2145.0,2022-01-30,North
2150.0,2022-01-30,South
2500.0,2022-01-30,East
2305.0,2022-01-30,West
2375.0,2022-01-31,South
2040.0,2022-01-31,East
2045.0,2022-01-31,North
2055.0,2022-01-31,West
2420.0,2022-02-01,West
2405.0,2022-02-01,East
2310.0,2022-02-01,South
2405.0,2022-02-01,North
2160.0,2022-02-02,North
2485.0,2022-02-02,South
2375.0,2022-02-02,East
2435.0,2022-02-02,West
2090.0,2022-02-03,East
2115.0,2022-02-03,West
2125.0,2022-02-03,North
2185.0,2022-02-03,South
2035.0,2022-02-04,North
2215.0,2022-02-04,South
2010.0,2022-02-04,East
2190.0,2022-02-04,West
2235.0,2022-02-05,West
2070.0,2022-02-05,North
2000.0,2022-02-05,South
2130.0,2022-02-05,East
2020.0,2022-02-06,East
2215.0,2022-02-06,West
2250.0,2022-02-06,North
2365.0,2022-02-06,South
2290.0,2022-02-07,North
2145.0,2022-02-07,South
2255.0,2022-02-07,East
2265.0,2022-02-07,West
2375.0,2022-02-08,North
2360.0,2022-02-08,South
2430.0,2022-02-08,East
2330.0,2022-02-08,West
2255.0,2022-02-09,West
2225.0,2022-02-09,East
2435.0,2022-02-09,South
2290.0,2022-02-09,North
2275.0,2022-02-10,North
2310.0,2022-02-10,South
2070.0,2022-02-10,East
2445.0,2022-02-10,West
2265.0,2022-02-11,West
2405.0,2022-02-11,North
2030.0,2022-02-11,South
2470.0,2022-02-11,East
2110.0,2022-02-12,East
2085.0,2022-02-12,West
2245.0,2022-02-12,North
2490.0,2022-02-12,South
2500.0,2022-02-13,East
2390.0,2022-02-13,West
2425.0,2022-02-13,North
2245.0,2022-02-13,South
2465.0,2022-02-14,South
2500.0,2022-02-14,East
2035.0,2022-02-14,North
2115.0,2022-02-14,West
